ag9146,avarey,gess,1,february 21 1998,69,69,3,1,4,5
gs4973,geno,slough,2,september 18 1997,32,68,3,2,4,4
st1053,shivaan,tapp,2,august 20 1985,88,3,12,1,4,3
me5460,mayzlee,efaw,1,september 26 1997,100,53,17,1,1,1
as7834,alissa,shingler,1,august 29 1997,109,59,11,2,4,6
pg9901,pria,gusman,1,july 25 1991,36,36,16,2,4,1
aj4576,agustin,jolin,2,july 27 1999,104,90,9,1,2,7
ml6088,magda,leoni,1,march 20 1996,100,98,5,2,1,7
jh9941,jaylanie,hoel,1,october 14 1999,50,84,6,1,2,8
lv7964,lucile,vanpelt,1,november 18 1990,81,23,20,2,4,4
sq1579,seleem,quan,2,august 14 1996,63,42,5,2,1,2
gh1349,guinevere,haake,1,december 22 1987,23,64,17,1,2,4
hc7123,harsh,corning,2,july 12 1992,2,142,5,2,4,3
jp7902,jebediah,posada,2,june 16 1996,111,71,1,1,4,1
fb6402,fadi,busse,2,november 22 1987,96,107,8,2,2,3
lt2221,lakeyn,tolan,1,december 18 1995,86,124,5,1,4,1
jc7127,jerney,constantin,1,september 10 1997,15,111,7,1,2,3
ob5417,odell,barwick,2,august 21 1999,54,128,12,2,3,5
dg7156,devan,guice,2,september 27 1989,27,84,16,1,3,6
sc9265,shalin,consuegra,2,december 4 1995,3,115,1,2,3,8
li4261,lyndsay,ihle,1,february 18 1993,48,47,4,2,1,1
lc9887,lanasia,conkling,1,march 23 1998,99,7,20,2,2,8
ev7981,elsey,vecchio,1,october 12 1988,66,78,9,2,3,8
ag7352,ashton,grunewald,1,december 2 1994,83,50,1,2,4,6
ls1938,leona,siegmund,1,june 4 1996,89,50,5,1,1,6
ie5562,ikora,ellingwood,1,july 5 1995,48,8,13,2,4,4
ch7648,cahri,heiden,1,march 22 1987,11,30,8,2,1,8
iv9571,irie,valenta,2,september 16 1988,37,30,12,2,4,4
rr5021,rickie,rupe,2,may 3 1988,13,66,10,1,3,7
gg8144,gwyneth,galaviz,1,july 29 1997,19,68,12,2,4,2
at3803,aidelyn,trumble,1,june 16 1997,32,79,4,1,2,2
js2533,jaylis,schuessler,1,march 26 1988,73,145,15,1,1,2
cc8699,cort,cornette,2,september 13 1992,40,62,6,1,1,3
ec6663,emarius,cureton,2,september 5 1990,88,142,4,2,3,7
ms2428,mckynzie,sechrist,1,july 24 1994,85,58,10,1,2,2
sd8683,seher,delahunt,1,december 3 1994,73,67,20,1,3,7
kf1843,kaisei,fagg,2,august 30 1985,60,13,3,1,1,8
rs5737,rohnan,speirs,2,february 9 1987,23,56,17,1,2,1
cd4874,claudia,decamp,1,october 29 1985,4,44,5,2,1,5
od9206,onna,darin,1,november 5 1998,113,15,1,1,1,6
eb8502,eden,byrnes,2,september 25 1995,114,10,19,2,2,8
vm3053,vivi,marker,1,november 4 1996,6,109,2,1,2,1
nk1094,nina,kreps,1,june 13 1997,62,86,12,2,1,5
rn4499,rambo,newnam,2,may 30 1992,102,55,7,2,3,3
kw2672,kiyara,wagstaff,1,april 19 1987,6,41,8,2,4,3
ar7632,assa,reighard,1,october 27 1988,31,107,17,1,4,3
ss2124,sheila,scherer,1,april 9 1993,74,20,12,1,1,6
mt3129,meryem,tabarez,1,april 24 1999,115,46,13,2,4,4
zb7122,ziggy,boroughs,1,april 28 1985,90,49,9,2,4,2
vv8913,varnika,vohs,1,december 8 1985,6,8,11,1,3,7
dr3817,dameon,rainford,2,december 6 1985,21,89,2,1,2,7
cl6104,chetan,loewe,2,july 21 1986,80,23,10,2,1,8
fm1613,fox,mehmedovic,1,july 28 1987,51,12,2,2,4,7
hp2741,hartlynn,porath,1,march 16 1999,32,121,8,1,3,8
tm2997,trevonne,marnell,2,november 17 1990,13,116,14,1,4,6
al7542,adair,lunger,2,january 30 1997,59,64,8,1,1,1
tp1195,tasmia,probst,1,january 8 1988,55,20,13,2,1,3
as8786,adyn,seybold,2,october 5 1993,35,11,14,2,4,8
ab5909,anisa,berggren,1,march 13 1995,31,27,2,1,4,6
rm5124,raelyne,mccreight,1,july 18 1991,62,38,8,2,3,2
de6684,desiree,espindola,1,february 16 1997,98,68,3,2,2,6
kr9717,kayslee,romig,1,april 8 1986,74,46,1,2,2,7
ca3216,christiano,amster,2,october 30 1991,82,103,19,2,1,3
az9113,arryn,zona,2,february 12 1993,7,18,1,2,1,1
br5561,breccan,roff,2,may 21 1996,54,118,7,2,3,1
yc1145,yosiah,coghill,2,may 15 1985,79,55,11,1,2,5
hp6473,haddy,padilla,1,october 28 1995,104,133,7,2,1,6
tp8863,tanvi,pintado,1,february 11 1987,49,128,9,2,2,5
eo8017,emmalina,ou,1,february 30 1997,113,8,19,1,1,2
sf2420,solome,fowkes,1,march 30 1998,89,27,8,1,1,6
sr8509,sadhana,rippee,1,august 9 1991,78,139,18,1,4,6
yw9566,yishai,wimer,2,january 3 1993,37,106,9,2,3,5
rp6606,romero,parent,2,november 4 1989,115,114,1,1,1,6
zk5487,zanae,koop,1,august 3 1989,119,79,1,1,3,1
ah4131,aarvi,harshbarger,1,february 20 1992,85,127,14,2,2,5
ms5726,marivel,steib,1,february 1 1986,35,97,9,1,4,5
tc7298,teairra,carcamo,1,march 13 1999,6,18,19,1,1,4
yr4710,yadhira,rioux,1,august 9 1997,108,29,17,2,3,5
sm5905,shakti,mazariegos,1,december 11 1994,8,9,7,2,1,3
gt3890,gurshan,terrill,2,june 15 1986,77,80,2,1,4,1
ss7295,sophira,suski,1,may 11 1988,27,102,4,1,4,7
ac9161,audiel,caplan,2,september 7 1985,40,68,9,1,2,3
cg5808,christien,groner,2,june 3 1997,60,57,10,2,1,1
ss6452,scarlett,silmon,1,january 30 1999,115,94,19,1,4,6
mf1913,milla,fraga,1,july 9 1998,58,105,1,1,3,1
ak7148,alexander,krebs,1,april 5 1989,20,3,5,1,1,1
bk8613,brennex,krum,2,november 13 1997,116,61,18,2,3,2
mf8038,mehreen,fales,1,january 1 1987,90,116,8,2,3,7
ap1141,ameyah,pickard,1,august 20 1987,17,81,19,2,4,4
kb9761,khabib,brayboy,2,october 20 1985,11,19,13,2,2,8
rt4902,rigdon,tonelli,2,december 14 1999,52,126,1,1,3,1
mk4353,mayjor,kovacevich,2,july 11 1993,101,17,6,1,1,3
as2934,audre,studley,1,july 22 1997,25,108,8,1,1,2
gr5032,greicy,ramseyer,1,december 8 1993,82,43,2,2,4,6
at2748,aryus,talamantes,2,september 15 1992,80,88,9,1,2,7
zt9068,zayde,timms,2,july 2 1998,27,61,20,1,1,7
sm4981,stefanie,montour,1,october 11 1988,72,115,17,2,2,8
ls3614,lunamae,sustaita,1,november 19 1989,79,66,17,1,3,2
dw4646,divij,welden,2,may 12 1995,83,24,5,1,2,7
sa9168,syrus,aurand,2,november 8 1988,49,72,8,2,3,7
id8471,issam,dobyns,2,january 23 1986,72,43,18,1,3,4
nh8806,nahim,hodson,2,february 12 1995,24,83,4,1,2,6
ka1794,kordelia,able,1,october 29 1988,28,65,16,2,1,3
aa6503,ahkeem,aaron,2,july 22 1985,26,131,3,2,3,7
ml7728,maimunah,langenfeld,1,february 26 1996,95,137,1,1,2,4
rf1254,rozae,flanery,2,august 26 1990,64,15,7,1,1,2
es9557,emmajane,schnitzer,1,november 20 1992,114,42,2,1,4,4
rc1895,rhylen,christen,1,june 11 1985,30,139,8,1,4,1
jl5027,jhamir,lopata,2,december 6 1998,59,88,6,2,1,6
js1862,jones,serratos,2,november 26 1993,56,89,4,2,4,2
lc2549,lionel,claar,2,april 30 1995,11,34,16,1,2,8
yd4659,yatzil,duer,1,july 12 1990,119,61,16,1,4,7
dv7312,davie,villagran,2,september 17 1990,91,28,1,2,1,1
qc5769,quintessa,cam,1,april 30 1992,94,56,5,2,4,2
zg5751,zameir,grimmer,2,november 19 1999,115,81,15,2,1,2
jm5454,jaccob,manganiello,2,march 10 1994,29,110,16,1,1,3
ly2948,laylanie,yonkers,1,september 9 1986,27,32,6,2,4,1
rb2184,rocklyn,balla,1,february 5 1996,13,132,18,1,3,6
tr9863,teddie,rowlands,1,august 13 1994,96,127,6,1,3,2
gp8006,gabriele,pitsch,2,december 19 1985,104,21,18,2,2,5
ak5516,akyrah,kircher,1,december 9 1989,58,95,4,1,1,2
as8911,adra,sugiyama,1,april 16 1986,31,28,1,1,1,2
eb9576,eliane,bowling,1,january 22 1995,65,96,15,1,4,4
ss9026,sarvesh,seifert,2,april 28 1992,89,57,11,2,1,5
hu6822,hani,unser,2,march 20 1996,94,62,6,1,2,1
sd6446,sirinity,dula,1,august 4 1988,119,90,2,1,2,2
th1156,takoda,huntington,1,january 30 1996,12,100,17,2,2,3
sp2173,sinclaire,pecha,1,april 4 1994,100,12,9,2,2,3
rm8620,ramiah,mcdonald,1,march 14 1987,21,77,12,1,1,1
vl2567,vivia,lahman,1,january 19 1989,72,56,9,1,1,7
sd1555,shylo,dorrough,2,october 16 1991,60,65,1,1,1,1
sw6951,saqib,wisdom,2,february 5 1991,68,123,1,1,3,7
rd2007,rutvik,darr,2,may 24 1994,100,114,2,1,4,8
bc2399,blayze,chmiel,1,july 14 1992,94,32,15,1,4,3
sc7783,shila,carmona,1,april 10 1993,113,24,11,2,1,1
rb9928,rachael,bhatti,1,february 11 1997,6,5,1,1,2,1
db9787,dacari,burruel,2,october 3 1990,53,23,4,1,3,4
mt9480,makaylynn,tangen,1,december 5 1990,73,73,17,2,1,5
cc3270,curry,culkin,2,march 14 1986,62,35,5,1,1,8
lc6839,leeona,clerk,1,april 29 1992,116,38,4,2,1,5
jh6774,jaidin,hudman,2,july 22 1991,70,43,4,2,2,5
fg8497,flavio,gutman,2,april 22 1994,33,92,19,2,4,2
lf9492,leyton,fulgham,1,december 18 1990,44,20,13,1,1,2
ac6800,aslin,canady,1,november 15 1990,49,134,20,2,4,8
kg1574,kim,gayheart,2,october 22 1996,20,66,5,1,1,4
fc2311,farhiya,cedillos,1,july 2 1988,18,143,15,2,4,6
sk8399,skadi,kroll,1,june 25 1988,57,79,19,2,4,2
xs2165,xara,seckinger,1,june 26 1986,110,42,10,1,2,7
mb6339,mose,bauguess,2,december 25 1995,65,117,1,2,2,3
dm4136,daelyn,menefee,1,april 30 1988,88,27,18,1,2,5
sl3379,soham,little,2,september 9 1999,50,21,19,1,1,2
os4857,olen,siders,2,may 23 1996,68,53,4,1,2,3
zs6076,zaniylah,stalker,1,june 29 1989,56,61,11,2,2,8
nb2021,nahlij,barreto,2,september 10 1994,36,31,10,1,4,1
kr5749,kamilyah,rustad,1,march 5 1998,27,126,8,1,3,8
ot2433,ohana,treanor,1,june 28 1999,80,66,11,2,3,3
te4444,tyaira,eggleton,1,september 16 1990,15,1,4,1,3,3
mg3495,mauricio,garry,2,june 13 1995,83,129,2,2,2,8
bb7891,breonna,broeker,1,april 4 1994,103,57,7,2,3,3
jc2531,janise,croskey,1,september 23 1992,55,71,12,2,2,2
fg4643,feather,garske,1,may 6 1998,46,85,3,1,3,8
ms2280,mirza,skates,2,march 30 1995,66,126,17,1,4,7
jd6860,jessabelle,dewitte,1,august 13 1994,86,143,5,2,1,6
hs9078,helaman,salzano,2,september 13 1994,120,94,19,2,1,4
ya9369,yahvi,axton,1,march 17 1994,104,68,6,1,1,2
fs9484,finesse,servellon,2,october 23 1994,77,142,12,2,4,4
mw3954,myiah,winegardner,1,june 21 1985,68,126,12,1,2,3
kb4328,kaye,booker,1,january 19 1987,23,4,3,1,1,4
lv5595,lynn,vandermark,1,september 3 1992,4,17,2,2,4,5
jb9579,jalaiya,baylor,1,may 29 1992,81,91,14,1,2,4
er5419,emra,rago,1,october 16 1995,105,125,12,2,3,7
lf9764,lehlani,fairhurst,1,may 11 1994,75,140,7,1,3,3
jj3433,jailon,jurek,2,april 1 1999,119,14,6,1,4,7
kw5300,kennedii,wadley,1,october 20 1994,68,82,14,1,4,5
od5865,owenn,driver,2,october 21 1998,3,94,17,2,3,3
vk2563,violetta,killings,1,march 14 1994,92,3,3,1,3,2
lg7344,landrick,goldsmith,2,january 18 1998,116,44,20,2,4,2
lv8524,lesley,volker,1,august 2 1998,68,144,19,2,1,5
il2131,iqlas,lauro,1,august 15 1989,72,124,20,2,4,2
is6856,israela,satterwhite,1,november 5 1992,3,139,20,2,3,1
hm9751,hamidou,mcgowan,2,october 30 1987,106,54,16,1,4,6
md9795,maclan,dumm,2,may 1 1985,39,66,12,2,1,4
im1416,iniyan,mahadeo,2,april 26 1997,31,88,3,1,3,3
nm6559,natiri,mendes,1,june 4 1991,81,81,6,1,2,2
de7684,doc,eastep,2,september 16 1987,93,55,15,1,1,5
an1825,allysson,neary,1,november 14 1996,80,47,16,1,2,8
rs8771,riki,samuelson,1,december 7 1987,61,130,5,2,1,2
aa6585,arlyn,acord,1,july 21 1988,96,77,8,1,3,1
dg2637,darah,grimm,1,january 30 1988,5,109,8,1,4,2
vs9839,vung,searles,1,january 6 1988,35,5,14,2,3,3
ea4369,erich,adkisson,2,september 11 1997,80,96,13,2,1,8
ko6018,keanan,orrego,2,may 23 1996,111,16,12,1,1,8
zb4815,zisha,baumann,2,january 6 1992,75,37,10,1,3,7
sh4905,shanav,heroux,2,january 1 1993,98,132,18,1,3,7
sg5444,serena,greig,1,may 5 1989,30,38,14,2,3,7
kf8158,kiyen,florida,2,january 28 1994,94,95,4,2,4,7
yf4055,yahshua,fitting,2,december 21 1991,11,98,17,2,4,8
da9246,dragan,ashworth,2,february 14 1988,90,15,9,2,3,4
mt2384,maysin,terwilliger,2,march 22 1993,75,47,15,2,3,3
lf1473,liahna,fluitt,1,december 21 1998,74,57,9,2,2,3
hs9283,hamir,schissler,2,may 12 1986,89,81,16,1,2,2
zw4422,zayley,waddell,1,october 16 1987,29,89,5,2,1,6
lc9442,lilja,cavanaugh,1,december 24 1995,116,121,17,1,4,3
id4754,isahi,dugger,2,october 6 1986,6,105,11,2,3,5
sd6787,senna,dia,1,may 23 1996,32,142,17,1,2,5
ls4473,loralynn,stouder,1,march 7 1994,117,62,10,2,1,4
xl5568,xiyan,loverde,1,july 9 1990,33,111,5,1,2,1
lb6302,lamoni,baccus,1,august 29 1992,18,117,15,1,4,2
kf1935,kristianna,figueira,1,june 5 1993,52,75,4,1,1,5
kl4905,kieran,lakatos,2,july 24 1992,50,130,3,1,1,2
nb5444,niala,barrantes,1,may 30 1999,117,26,13,1,3,6
ks6327,kache,squire,2,november 22 1985,28,29,5,2,4,1
gf7084,greylin,freyer,1,may 26 1987,8,43,19,2,3,6
zh2223,zynique,hartke,1,june 3 1987,39,117,3,2,3,1
lb7245,leven,broadnax,2,april 2 1989,11,27,20,1,1,4
gv7678,grady,veneziano,2,august 13 1987,85,6,11,2,3,2
hk6498,hidaya,kahn,1,may 25 1987,89,85,11,1,3,4
po6872,pranshi,oppermann,1,april 17 1999,118,130,1,1,4,7
sw5088,stryker,woodley,2,october 18 1987,90,11,13,2,2,8
hr5817,holdyn,riedinger,1,february 25 1994,16,23,16,1,2,7
sa3320,simra,addison,1,august 2 1990,76,19,14,2,3,2
cd9453,caileb,disney,2,january 27 1995,109,27,14,2,4,4
mm7036,myer,meckley,1,january 1 1988,61,119,2,2,4,2
dl6763,dreden,lahman,2,february 3 1997,62,141,10,2,4,1
dp3703,dakotah,pete,2,april 29 1999,73,67,3,1,1,3
jz9757,jasiyah,ziemer,2,july 30 1986,114,100,5,1,2,2
as3222,ahleah,steed,1,february 7 1990,83,58,3,1,2,6
jc2584,justin,cullison,1,march 30 1988,4,18,11,2,4,8
dz6181,daleyza,zhen,1,may 4 1998,2,70,9,2,1,3
eu1124,emerii,uhler,1,october 27 1992,19,138,15,1,4,6
ks2461,kayliee,sermeno,1,january 28 1994,104,93,18,1,3,3
je4867,jkai,edmundson,2,february 18 1988,118,130,17,1,2,8
rs9511,raani,sciortino,1,may 22 1986,91,74,20,1,2,5
ek9004,eker,kaley,2,january 16 1987,105,141,6,1,3,6
pj6715,parker,jaques,1,november 8 1987,96,73,14,2,2,6
cw1346,candler,wilmes,2,april 2 1992,11,49,2,1,4,2
sd6959,siham,devins,1,march 22 1992,89,81,6,1,3,4
cg3934,cirilla,garth,1,september 6 1996,111,113,3,2,1,6
kp8354,kaashvi,pew,1,april 17 1994,88,58,4,1,1,4
dh4900,dorian,hilden,1,november 30 1993,34,121,20,1,2,2
se8396,shuaib,eddleman,2,may 24 1991,81,25,4,1,3,8
il7106,iniya,lantz,1,july 23 1986,40,113,4,2,1,4
ar2318,arda,regnier,2,march 5 1992,101,34,1,2,3,1
gf2789,gaige,flemister,2,december 11 1988,108,43,19,1,2,6
lm7788,lauralynn,mondy,1,september 28 1997,7,96,20,1,2,8
lt8149,lochlann,tinkham,2,june 7 1987,25,58,17,1,2,7
mm1552,mileva,muise,1,september 27 1989,20,75,16,1,4,2
cm1201,colleen,moffett,1,july 27 1986,69,49,3,1,1,5
sp2958,simar,pecor,1,january 29 1998,87,102,7,1,4,4
oc9184,oakley,cao,2,january 20 1988,72,137,15,2,3,5
kg8201,kekoa,grear,2,september 17 1988,105,116,1,2,1,6
cc9922,caileigh,ciesla,1,august 10 1997,30,72,2,2,1,7
jw5806,jalyrica,wade,1,may 19 1990,54,33,9,1,4,2
jb3882,jasia,boudreaux,1,march 22 1993,98,23,17,2,4,4
lv2678,leni,vanscyoc,1,december 18 1987,67,59,19,1,1,7
lf2984,ladavion,fallen,2,march 18 1988,58,112,11,1,3,4
js9527,jajuan,swales,2,august 9 1990,88,22,7,1,3,7
yf8526,yalexa,farney,1,june 1 1999,24,69,18,2,4,6
ns4566,nzinga,santillano,1,august 19 1998,47,100,19,2,2,4
cr8878,chilton,richeson,2,january 4 1997,35,7,6,1,4,3
kb5822,kylynn,beardsley,2,september 28 1985,2,81,6,1,4,7
kw7570,kayon,wiggs,2,august 27 1992,2,44,8,2,1,1
yh7928,yazmina,hundal,1,january 19 1989,65,59,9,1,4,6
ab1438,amonii,bickford,1,august 13 1986,62,46,15,2,4,8
ms5107,macarena,strahm,1,january 10 1985,88,102,17,1,3,3
jb9278,juanpablo,bradwell,2,december 14 1985,3,111,6,2,3,2
dm3433,dilara,morlock,1,july 26 1988,34,43,3,1,1,4
js1748,jakayden,swensen,2,july 4 1997,16,72,16,2,1,3
co7063,chikamso,ohaver,2,april 8 1990,37,116,13,2,4,7
ap3060,aubreigh,perz,1,september 4 1993,77,117,20,2,4,4
af6126,abhi,figueira,2,october 11 1999,50,104,1,2,2,1
kk4843,kinslee,kill,1,march 24 1996,6,60,18,1,4,7
hs5276,halston,shatto,1,september 5 1995,38,113,10,1,4,2
aw5979,aline,woomer,1,june 13 1992,29,7,13,1,3,1
tk6694,taliah,kern,1,june 26 1994,80,68,7,1,2,8
bg4640,bryana,gwinn,1,april 20 1992,58,83,2,2,3,5
lp9103,lilith,politis,1,january 25 1985,58,107,4,2,4,1
ls5467,lander,sauber,2,july 15 1992,93,124,13,2,1,5
ms4410,malaina,stankus,1,july 1 1998,110,17,13,1,2,2
zl9824,ziquan,lydick,2,may 6 1990,74,97,4,1,3,4
ke3311,khadija,egolf,1,february 20 1994,18,105,1,2,1,8
cg3092,christoph,go,2,november 7 1992,58,20,20,2,1,1
kn6173,kaleia,neville,1,june 21 1993,92,137,12,2,3,7
ep4915,elba,pohl,1,october 11 1990,37,24,9,2,3,8
bd7184,bennie,delariva,2,march 15 1994,1,56,1,1,3,5
ew9740,eldar,wireman,2,september 19 1993,74,47,5,2,1,4
mb6570,mirely,brabham,1,november 29 1997,3,131,19,2,2,3
sa7462,sieanna,antony,1,september 18 1994,45,136,8,2,1,5
cd1237,cyleigh,deitsch,1,october 18 1986,102,18,12,2,1,8
vd4460,vernon,dones,2,june 24 1991,82,124,11,1,2,3
nn8319,nana,neu,1,may 30 1988,119,63,8,2,2,2
nf2641,nyna,flamm,1,february 1 1998,86,114,6,1,4,1
fk8121,fuller,keo,2,august 9 1992,85,126,10,2,1,8
jr9464,jaclynn,rho,1,august 12 1999,53,141,4,2,4,1
ct7983,clove,trautman,1,may 19 1998,26,103,7,1,1,7
np3953,nixie,ponte,1,september 10 1992,18,79,6,1,1,7
jh7771,jaqueline,harter,1,august 14 1990,60,94,8,2,3,8
zo8103,ziamara,oberle,1,march 12 1985,93,34,20,2,4,5
is8483,isabell,schuch,1,october 17 1999,61,89,17,2,1,8
cg4767,cortana,gressett,1,august 22 1996,71,19,3,1,3,8
rw5052,rennick,womer,2,december 19 1999,87,5,2,1,2,6
rc6734,rhyder,claffey,1,july 28 1988,119,53,11,2,2,1
au1517,athanasia,urbaniak,1,june 11 1998,81,141,5,2,4,5
bs1035,brentleigh,sack,1,january 16 1986,29,122,5,2,3,2
ks5235,karlei,schomburg,1,june 24 1990,111,86,18,1,3,8
cd7133,coralee,dumais,1,february 26 1999,31,25,9,1,4,4
ew9403,eduar,woolman,2,march 11 1996,34,85,15,1,2,2
db6949,delanee,brinkmann,1,january 24 1992,88,60,14,1,2,1
cu7369,camaria,utterback,1,november 29 1996,38,136,14,2,4,4
ph2131,pieter,hazen,2,january 5 1993,54,89,10,1,3,4
fk3727,fawkes,kash,2,october 15 1987,22,86,9,2,2,8
nm5139,nimrat,merenda,1,june 28 1987,95,93,8,1,3,1
ms2123,master,suh,2,may 2 1997,90,84,11,1,1,3
jg9131,juaquin,gros,2,september 25 1995,24,61,15,1,2,8
ky4804,kinley,yost,2,april 13 1985,5,10,4,1,2,2
je7690,jentri,ewert,1,january 27 1999,113,56,19,1,4,4
sh1929,skyler,honda,2,january 30 1991,93,108,17,1,1,1
js6821,jun,sheesley,2,may 13 1991,79,123,5,1,1,5
am7455,arriya,melson,1,february 30 1997,74,21,19,1,4,7
to5136,tyde,overholser,2,march 10 1997,115,57,15,2,2,2
tg1761,tyler,gigliotti,2,january 25 1992,30,88,17,2,2,1
ja9771,jayvon,arneson,2,september 20 1994,44,32,11,2,4,4
kg4853,kaveah,guyton,1,july 10 1998,107,124,20,2,1,4
el6118,esperanza,lux,1,july 16 1988,13,60,15,1,2,2
ml3539,marykatherine,lynne,1,december 22 1991,111,106,1,1,3,4
mg4399,montell,gavidia,2,march 21 1985,83,88,6,1,3,2
mc9689,mellani,coyer,1,april 9 1994,62,5,4,2,3,6
ec7696,emmori,cogley,1,november 3 1999,19,78,14,1,2,3
kf6801,kalley,fowlkes,1,march 7 1995,111,99,4,1,2,8
km4875,koi,mcdevitt,2,january 21 1990,50,86,19,1,4,4
yg8337,yuchen,grover,2,october 16 1990,89,102,5,1,4,8
cb6253,canaan,baratta,1,may 8 1999,73,145,20,1,3,8
dc2317,deigo,craun,2,november 17 1986,26,81,12,1,4,6
cn8927,chrislyn,najjar,1,march 20 1992,88,32,19,1,4,2
vq1361,victoire,quayle,1,august 20 1997,48,22,6,2,3,7
rk2296,raylan,koehler,2,may 1 1987,41,84,16,1,1,7
mw3508,maddox,whipkey,2,january 28 1996,77,49,16,2,3,1
ab6761,amyriah,beckstead,1,april 25 1987,92,87,18,2,2,6
fm8577,fynnley,mckie,1,july 26 1990,32,135,14,1,4,7
ef4457,emrick,flower,2,september 16 1988,5,75,17,2,3,1
nc8194,nyjah,cutlip,2,october 10 1985,57,105,12,1,1,6
kh1141,khalon,husbands,2,february 24 1985,99,52,6,2,4,6
ds1862,domanick,southwell,2,may 11 1997,103,19,13,1,4,5
ta9903,tysir,archer,2,august 25 1988,44,128,18,1,1,5
vr5524,vena,reade,1,march 15 1990,31,139,11,1,2,5
np3813,nieko,prewitt,2,september 15 1990,61,69,17,1,3,5
hh2816,hyder,hearn,2,may 26 1998,58,18,3,1,3,8
kk1077,kiyanna,kalmbach,1,july 9 1989,77,135,7,2,2,7
mt5758,maryanne,toal,1,may 17 1994,30,99,7,2,3,6
jp8442,jonnathan,philhower,2,november 30 1987,118,67,16,1,3,1
lh3484,lia,hitchings,1,december 13 1998,102,63,8,2,1,5
eg8550,emmalyn,gartner,1,may 16 1998,113,11,18,2,1,7
rb1747,rivan,bruneau,2,may 25 1990,113,45,12,1,2,4
zl1593,zane,lamorte,2,november 18 1990,22,27,14,1,4,8
jb9794,jona,barcus,2,august 17 1986,92,43,12,2,3,7
sk4911,syre,kunzler,2,march 26 1993,33,54,19,1,3,8
as1352,amiya,schlecht,1,september 16 1998,46,52,2,2,2,4
gp2545,genysis,peach,1,march 17 1987,45,104,20,2,4,8
ed7949,ember,dibble,1,march 5 1991,18,69,7,2,2,2
so4317,shyam,overstreet,2,january 26 1996,9,28,10,1,2,7
ls9342,lochlan,shawn,2,november 21 1988,113,132,8,2,3,6
mc9089,marwa,cermak,1,april 21 1998,77,133,6,1,3,6
hc4749,hazleigh,crowder,1,february 10 1991,86,7,13,1,2,3
rd5297,rayshawn,dabney,2,december 28 1997,26,136,2,2,3,6
ic9003,ivanna,cockburn,1,april 1 1996,84,128,2,2,3,5
zm7548,zikora,mohl,1,march 20 1989,9,20,10,2,3,7
zc5225,zoriah,cefalu,1,january 20 1991,110,18,19,1,3,6
ec6246,elyjah,cha,2,december 8 1990,4,44,2,2,4,4
zo5426,zahira,ojeda,1,august 30 1994,27,40,3,1,4,4
bk5020,berklie,kleiman,1,january 28 1989,53,51,3,2,2,7
rb7453,rilynne,bainbridge,1,april 13 1995,47,99,15,2,3,5
mj6867,makinsley,joshi,1,june 23 1997,80,23,7,2,3,7
zs2770,zeyla,stern,1,june 23 1993,91,106,14,1,1,3
ac5978,aymar,chaplin,1,january 20 1992,40,27,12,1,3,6
as4892,abass,stangl,2,may 11 1991,53,38,6,1,3,3
rm6334,ryland,mccourt,2,june 16 1985,91,143,4,1,4,6
sp5718,sander,powley,2,july 25 1987,72,17,18,1,4,7
dj2254,derwin,janiszewski,2,march 3 1992,96,143,2,2,4,8
sm4904,sheylin,methvin,1,april 20 1997,56,117,11,1,1,3
lm1032,laiken,messier,1,december 29 1995,83,40,13,1,2,8
ks5536,keylen,salaam,1,december 21 1995,96,87,15,1,3,4
zk1470,zykeem,knudsen,2,february 16 1997,110,51,10,2,1,1
nw8417,nilsa,wenning,1,december 18 1991,114,108,4,1,1,8
nr7542,nyeelah,rump,1,september 17 1985,111,76,3,2,4,5
lb5209,lorynn,bracht,1,october 10 1990,46,62,15,2,4,2
bm3916,beth,muha,1,june 1 1985,90,57,17,1,2,8
tf8044,talaiyah,fall,1,december 4 1987,97,44,12,2,3,2
mc3275,maijer,carle,2,may 3 1999,86,45,11,1,3,5
jw8125,jelissa,witty,1,december 6 1986,1,142,17,1,4,5
zm3367,zeida,mescher,1,june 12 1989,37,62,20,2,1,1
ab5830,aizen,bartolomei,2,january 22 1998,1,140,14,1,2,1
bl9660,braxson,lepe,2,january 1 1991,13,95,9,2,1,4
am7383,aja,mongeon,1,february 21 1991,66,135,10,1,3,1
kg7329,khayden,gomillion,2,march 25 1990,83,64,2,2,1,7
jh7978,jahvier,hanson,2,march 24 1987,1,31,8,1,3,6
jf2169,justise,fair,1,october 2 1998,110,96,17,2,3,3
ag6537,aleesi,glorioso,1,october 28 1990,90,103,9,1,1,3
ka9996,kaiyana,ayers,1,april 1 1992,82,84,6,1,4,4
ad8259,abagale,demmer,1,august 1 1992,88,95,18,2,3,7
sh4365,shivanya,howle,1,july 11 1998,87,69,5,1,3,6
ao7235,anvita,oum,1,october 3 1987,71,82,3,1,3,3
fh5045,fianna,hopping,1,july 21 1985,32,17,20,1,2,8
rm9478,rogers,mourad,2,january 7 1996,23,49,2,2,3,4
cw9982,cataleya,widner,1,january 14 1997,41,28,11,1,4,1
ro9572,raphael,om,2,march 28 1999,13,39,7,2,2,5
qa2973,quint,armand,2,october 16 1988,69,15,8,2,4,8
ac9399,ayverie,cogan,1,september 6 1991,19,30,14,1,3,1
kp1249,kaylonni,perkinson,1,august 5 1991,110,58,8,1,2,6
ar3062,amri,reiser,1,august 27 1996,84,136,12,1,4,7
