tp8863,tanvi,pintado,f,february 11 1987,greece,snow,lemons,windows,/bin/csh,execute
eo8017,emmalina,ou,f,february 30 1997,uganda,black,strawberries,mac,/bin/bash,create
sf2420,solome,fowkes,f,march 30 1998,portugal,dark_khaki,grapes,mac,/bin/bash,insert
sr8509,sadhana,rippee,f,august 9 1991,namibia,web_maroon,raspberries,mac,/bin/tcsh,insert
zk5487,zanae,koop,f,august 3 1989,vietnam,linen,apples,mac,/bin/ksh,all
ah4131,aarvi,harshbarger,f,february 20 1992,pakistan,slate_gray,peaches,windows,/bin/csh,execute
ms5726,marivel,steib,f,february 1 1986,dominican_republic,old_lace,lemons,mac,/bin/tcsh,execute
tc7298,teairra,carcamo,f,march 13 1999,austria,cornflower_blue,strawberries,mac,/bin/bash,drop
yr4710,yadhira,rioux,f,august 9 1997,thailand,dark_olive_green,plums,windows,/bin/ksh,execute
sm5905,shakti,mazariegos,f,december 11 1994,bahamas,blanched_almond,cherries,windows,/bin/bash,delete
ss7295,sophira,suski,f,may 11 1988,colombia,orchid,blackberries,mac,/bin/tcsh,select
ss6452,scarlett,silmon,f,january 30 1999,united_states,moccasin,strawberries,mac,/bin/tcsh,insert
mf1913,milla,fraga,f,july 9 1998,iran,pale_turquoise,apples,mac,/bin/ksh,all
ak7148,alexander,krebs,f,april 5 1989,burundi,aqua,blueberries,mac,/bin/bash,all
mf8038,mehreen,fales,f,january 1 1987,puerto_rico,rosy_brown,grapes,windows,/bin/ksh,select
ap1141,ameyah,pickard,f,august 20 1987,british_virgin_islands,maroon,strawberries,windows,/bin/tcsh,drop
as2934,audre,studley,f,july 22 1997,china,peach_puff,grapes,mac,/bin/bash,create
gr5032,greicy,ramseyer,f,december 8 1993,nigeria,firebrick,avocados,windows,/bin/tcsh,insert
sm4981,stefanie,montour,f,october 11 1988,luxembourg,red,plums,windows,/bin/csh,update
ls3614,lunamae,sustaita,f,november 19 1989,netherlands,light_cyan,plums,mac,/bin/ksh,create
ka1794,kordelia,able,f,october 29 1988,costa_rica,light_coral,pineapple,windows,/bin/bash,delete
ml7728,maimunah,langenfeld,f,february 26 1996,samoa,web_gray,apples,mac,/bin/csh,drop
es9557,emmajane,schnitzer,f,november 20 1992,ukraine,dodger_blue,avocados,mac,/bin/tcsh,drop
rc1895,rhylen,christen,f,june 11 1985,cuba,web_maroon,grapes,mac,/bin/tcsh,all
yd4659,yatzil,duer,f,july 12 1990,vietnam,lavender_blush,pineapple,mac,/bin/tcsh,select
qc5769,quintessa,cam,f,april 30 1992,rwanda,indian_red,blueberries,windows,/bin/tcsh,create
ly2948,laylanie,yonkers,f,september 9 1986,colombia,dark_red,cantaloupe,windows,/bin/tcsh,all
rb2184,rocklyn,balla,f,february 5 1996,belgium,teal,raspberries,mac,/bin/ksh,insert
tr9863,teddie,rowlands,f,august 13 1994,san_marino,slate_gray,cantaloupe,mac,/bin/ksh,create
ak5516,akyrah,kircher,f,december 9 1989,iran,navajo_white,blackberries,mac,/bin/bash,create
as8911,adra,sugiyama,f,april 16 1986,cyprus,dark_magenta,apples,mac,/bin/bash,create
eb9576,eliane,bowling,f,january 22 1995,kazakhstan,navy_blue,pears,mac,/bin/tcsh,drop
sd6446,sirinity,dula,f,august 4 1988,vietnam,medium_violet_red,avocados,mac,/bin/csh,create
th1156,takoda,huntington,f,january 30 1996,belarus,orange,plums,windows,/bin/csh,delete
sp2173,sinclaire,pecha,f,april 4 1994,slovakia,brown,lemons,windows,/bin/csh,delete
rm8620,ramiah,mcdonald,f,march 14 1987,canada,lime,nectarines,mac,/bin/bash,all
vl2567,vivia,lahman,f,january 19 1989,luxembourg,indian_red,lemons,mac,/bin/bash,select
bc2399,blayze,chmiel,f,july 14 1992,rwanda,dark_red,pears,mac,/bin/tcsh,delete
sc7783,shila,carmona,f,april 10 1993,uganda,dark_goldenrod,mangoes,windows,/bin/bash,all
rb9928,rachael,bhatti,f,february 11 1997,austria,azure,apples,mac,/bin/csh,all
mt9480,makaylynn,tangen,f,december 5 1990,malaysia,light_sky_blue,plums,windows,/bin/bash,execute
lc6839,leeona,clerk,f,april 29 1992,uruguay,dark_violet,blackberries,windows,/bin/bash,execute
lf9492,leyton,fulgham,f,december 18 1990,france,crimson,oranges,mac,/bin/bash,create
ac6800,aslin,canady,f,november 15 1990,greece,tomato,watermelon,windows,/bin/tcsh,update
fc2311,farhiya,cedillos,f,july 2 1988,bulgaria,white_smoke,pears,windows,/bin/tcsh,insert
sk8399,skadi,kroll,f,june 25 1988,indonesia,linen,strawberries,windows,/bin/tcsh,create
xs2165,xara,seckinger,f,june 26 1986,trinidad_and_tobago,dodger_blue,limes,mac,/bin/csh,select
dm4136,daelyn,menefee,f,april 30 1988,poland,dark_khaki,raspberries,mac,/bin/csh,execute
zs6076,zaniylah,stalker,f,june 29 1989,india,lavender_blush,mangoes,windows,/bin/csh,update
kr5749,kamilyah,rustad,f,march 5 1998,colombia,slate_blue,grapes,mac,/bin/ksh,update
ot2433,ohana,treanor,f,june 28 1999,new_zealand,light_cyan,mangoes,windows,/bin/ksh,delete
te4444,tyaira,eggleton,f,september 16 1990,botswana,alice_blue,blackberries,mac,/bin/ksh,delete
bb7891,breonna,broeker,f,april 4 1994,south_korea,indigo,cherries,windows,/bin/ksh,delete
jc2531,janise,croskey,f,september 23 1992,iceland,light_salmon,nectarines,windows,/bin/csh,create
fg4643,feather,garske,f,may 6 1998,germany,medium_purple,bananas,mac,/bin/ksh,update
jd6860,jessabelle,dewitte,f,august 13 1994,peru,white_smoke,blueberries,windows,/bin/bash,insert
ya9369,yahvi,axton,f,march 17 1994,spain,light_gray,cantaloupe,mac,/bin/bash,create
mw3954,myiah,winegardner,f,june 21 1985,latvia,slate_blue,nectarines,mac,/bin/csh,delete
kb4328,kaye,booker,f,january 19 1987,chad,aquamarine,bananas,mac,/bin/bash,drop
lv5595,lynn,vandermark,f,september 3 1992,argentina,coral,avocados,windows,/bin/tcsh,execute
jb9579,jalaiya,baylor,f,may 29 1992,niger,midnight_blue,peaches,mac,/bin/csh,drop
er5419,emra,rago,f,october 16 1995,sweden,sky_blue,nectarines,windows,/bin/ksh,select
lf9764,lehlani,fairhurst,f,may 11 1994,moldova,web_purple,cherries,mac,/bin/ksh,delete
kw5300,kennedii,wadley,f,october 20 1994,latvia,medium_aquamarine,peaches,mac,/bin/tcsh,execute
vk2563,violetta,killings,f,march 14 1994,romania,aqua,bananas,mac,/bin/ksh,create
lv8524,lesley,volker,f,august 2 1998,latvia,yellow,strawberries,windows,/bin/bash,execute
il2131,iqlas,lauro,f,august 15 1989,luxembourg,silver,watermelon,windows,/bin/tcsh,create
is6856,israela,satterwhite,f,november 5 1992,angola,web_maroon,watermelon,windows,/bin/ksh,all
nm6559,natiri,mendes,f,june 4 1991,niger,maroon,cantaloupe,mac,/bin/csh,create
an1825,allysson,neary,f,november 14 1996,new_zealand,gainsboro,pineapple,mac,/bin/csh,update
rs8771,riki,samuelson,f,december 7 1987,italy,steel_blue,blueberries,windows,/bin/bash,create
aa6585,arlyn,acord,f,july 21 1988,san_marino,lime,grapes,mac,/bin/ksh,all
dg2637,darah,grimm,f,january 30 1988,australia,peru,grapes,mac,/bin/tcsh,create
vs9839,vung,searles,f,january 6 1988,dominican_republic,azure,peaches,windows,/bin/ksh,delete
sg5444,serena,greig,f,may 5 1989,cuba,dark_violet,peaches,windows,/bin/ksh,select
lf1473,liahna,fluitt,f,december 21 1998,mexico,indigo,lemons,windows,/bin/csh,delete
zw4422,zayley,waddell,f,october 16 1987,croatia,medium_turquoise,blueberries,windows,/bin/bash,insert
lc9442,lilja,cavanaugh,f,december 24 1995,uruguay,sea_green,plums,mac,/bin/tcsh,delete
sd6787,senna,dia,f,may 23 1996,czech_republic,white,plums,mac,/bin/csh,execute
ls4473,loralynn,stouder,f,march 7 1994,uzbekistan,lawn_green,limes,windows,/bin/bash,drop
xl5568,xiyan,loverde,f,july 9 1990,denmark,plum,blueberries,mac,/bin/csh,all
lb6302,lamoni,baccus,f,august 29 1992,bulgaria,royal_blue,pears,mac,/bin/tcsh,create
kf1935,kristianna,figueira,f,june 5 1993,guyana,light_steel_blue,blackberries,mac,/bin/bash,execute
nb5444,niala,barrantes,f,may 30 1999,uzbekistan,dark_green,oranges,mac,/bin/ksh,insert
gf7084,greylin,freyer,f,may 26 1987,bahamas,firebrick,strawberries,windows,/bin/ksh,insert
zh2223,zynique,hartke,f,june 3 1987,eritrea,royal_blue,bananas,windows,/bin/ksh,all
hk6498,hidaya,kahn,f,may 25 1987,portugal,medium_purple,mangoes,mac,/bin/ksh,drop
po6872,pranshi,oppermann,f,april 17 1999,venezuela,steel_blue,apples,mac,/bin/tcsh,select
hr5817,holdyn,riedinger,f,february 25 1994,brazil,dark_cyan,pineapple,mac,/bin/csh,select
sa3320,simra,addison,f,august 2 1990,mongolia,cornsilk,peaches,windows,/bin/ksh,create
mm7036,myer,meckley,f,january 1 1988,italy,salmon,avocados,windows,/bin/tcsh,create
as3222,ahleah,steed,f,february 7 1990,north_korea,ivory,bananas,mac,/bin/csh,insert
jc2584,justin,cullison,f,march 30 1988,argentina,cornflower_blue,mangoes,windows,/bin/tcsh,update
dz6181,daleyza,zhen,f,may 4 1998,algeria,light_pink,lemons,windows,/bin/bash,delete
eu1124,emerii,uhler,f,october 27 1992,burkina_faso,web_green,pears,mac,/bin/tcsh,insert
ks2461,kayliee,sermeno,f,january 28 1994,spain,misty_rose,raspberries,mac,/bin/ksh,delete
rs9511,raani,sciortino,f,may 22 1986,qatar,light_slate_gray,watermelon,mac,/bin/csh,execute
pj6715,parker,jaques,f,november 8 1987,san_marino,light_sky_blue,peaches,windows,/bin/csh,insert
sd6959,siham,devins,f,march 22 1992,portugal,maroon,cantaloupe,mac,/bin/ksh,drop
cg3934,cirilla,garth,f,september 6 1996,tunisia,purple,bananas,windows,/bin/bash,insert
kp8354,kaashvi,pew,f,april 17 1994,poland,ivory,blackberries,mac,/bin/bash,drop
dh4900,dorian,hilden,f,november 30 1993,djibouti,sea_green,watermelon,mac,/bin/csh,create
il7106,iniya,lantz,f,july 23 1986,estonia,purple,blackberries,windows,/bin/bash,drop
lm7788,lauralynn,mondy,f,september 28 1997,azerbaijan,navy_blue,watermelon,mac,/bin/csh,update
mm1552,mileva,muise,f,september 27 1989,burundi,light_steel_blue,pineapple,mac,/bin/tcsh,create
cm1201,colleen,moffett,f,july 27 1986,liberia,gold,bananas,mac,/bin/bash,execute
sp2958,simar,pecor,f,january 29 1998,philippines,orchid,cherries,mac,/bin/tcsh,drop
cc9922,caileigh,ciesla,f,august 10 1997,cuba,light_sea_green,avocados,windows,/bin/bash,select
jw5806,jalyrica,wade,f,may 19 1990,hungary,dark_salmon,lemons,mac,/bin/tcsh,create
jb3882,jasia,boudreaux,f,march 22 1993,serbia,dark_cyan,plums,windows,/bin/tcsh,drop
lv2678,leni,vanscyoc,f,december 18 1987,kuwait,khaki,strawberries,mac,/bin/bash,select
yf8526,yalexa,farney,f,june 1 1999,chile,light_green,raspberries,windows,/bin/tcsh,insert
ns4566,nzinga,santillano,f,august 19 1998,ghana,orange,strawberries,windows,/bin/csh,drop
yh7928,yazmina,hundal,f,january 19 1989,kazakhstan,khaki,lemons,mac,/bin/tcsh,insert
ab1438,amonii,bickford,f,august 13 1986,ivory_coast,fuchsia,pears,windows,/bin/tcsh,update
ms5107,macarena,strahm,f,january 10 1985,poland,orchid,plums,mac,/bin/ksh,delete
dm3433,dilara,morlock,f,july 26 1988,djibouti,firebrick,bananas,mac,/bin/bash,drop
ap3060,aubreigh,perz,f,september 4 1993,morocco,royal_blue,watermelon,windows,/bin/tcsh,drop
kk4843,kinslee,kill,f,march 24 1996,austria,lavender,raspberries,mac,/bin/tcsh,select
hs5276,halston,shatto,f,september 5 1995,el_salvador,purple,limes,mac,/bin/tcsh,create
aw5979,aline,woomer,f,june 13 1992,croatia,bisque,oranges,mac,/bin/ksh,all
tk6694,taliah,kern,f,june 26 1994,new_zealand,light_gray,cherries,mac,/bin/csh,update
bg4640,bryana,gwinn,f,april 20 1992,iran,medium_blue,avocados,windows,/bin/ksh,execute
lp9103,lilith,politis,f,january 25 1985,iran,papaya_whip,blackberries,windows,/bin/tcsh,all
ms4410,malaina,stankus,f,july 1 1998,trinidad_and_tobago,coral,oranges,mac,/bin/csh,create
ke3311,khadija,egolf,f,february 20 1994,bulgaria,pale_turquoise,apples,windows,/bin/bash,update
kn6173,kaleia,neville,f,june 21 1993,romania,web_gray,nectarines,windows,/bin/ksh,select
ep4915,elba,pohl,f,october 11 1990,egypt,dark_goldenrod,lemons,windows,/bin/ksh,update
mb6570,mirely,brabham,f,november 29 1997,angola,tan,strawberries,windows,/bin/csh,delete
sa7462,sieanna,antony,f,september 18 1994,georgia,violet,grapes,windows,/bin/bash,execute
cd1237,cyleigh,deitsch,f,october 18 1986,south_africa,cornflower_blue,nectarines,windows,/bin/bash,update
nn8319,nana,neu,f,may 30 1988,vietnam,lemon_chiffon,grapes,windows,/bin/csh,create
nf2641,nyna,flamm,f,february 1 1998,peru,rebecca_purple,cantaloupe,mac,/bin/tcsh,all
jr9464,jaclynn,rho,f,august 12 1999,hong_kong,wheat,blackberries,windows,/bin/tcsh,all
ct7983,clove,trautman,f,may 19 1998,chinese_taipei,pale_goldenrod,cherries,mac,/bin/bash,select
np3953,nixie,ponte,f,september 10 1992,bulgaria,linen,cantaloupe,mac,/bin/bash,select
jh7771,jaqueline,harter,f,august 14 1990,israel,moccasin,grapes,windows,/bin/ksh,update
zo8103,ziamara,oberle,f,march 12 1985,russia,dark_sea_green,watermelon,windows,/bin/tcsh,execute
is8483,isabell,schuch,f,october 17 1999,italy,medium_turquoise,plums,windows,/bin/bash,update
cg4767,cortana,gressett,f,august 22 1996,lithuania,cornsilk,bananas,mac,/bin/ksh,update
rc6734,rhyder,claffey,f,july 28 1988,vietnam,green_yellow,mangoes,windows,/bin/csh,all
au1517,athanasia,urbaniak,f,june 11 1998,niger,wheat,blueberries,windows,/bin/tcsh,execute
bs1035,brentleigh,sack,f,january 16 1986,croatia,seashell,blueberries,windows,/bin/ksh,create
ks5235,karlei,schomburg,f,june 24 1990,tunisia,medium_sea_green,raspberries,mac,/bin/ksh,update
cd7133,coralee,dumais,f,february 26 1999,cyprus,dark_gray,lemons,mac,/bin/tcsh,drop
db6949,delanee,brinkmann,f,january 24 1992,poland,lavender,peaches,mac,/bin/csh,all
cu7369,camaria,utterback,f,november 29 1996,el_salvador,violet,peaches,windows,/bin/tcsh,drop
nm5139,nimrat,merenda,f,june 28 1987,samoa,misty_rose,grapes,mac,/bin/ksh,all
je7690,jentri,ewert,f,january 27 1999,uganda,indian_red,strawberries,mac,/bin/tcsh,drop
am7455,arriya,melson,f,february 30 1997,mexico,cyan,strawberries,mac,/bin/tcsh,select
kg4853,kaveah,guyton,f,july 10 1998,tanzania,silver,watermelon,windows,/bin/bash,drop
el6118,esperanza,lux,f,july 16 1988,belgium,lavender,pears,mac,/bin/csh,create
ml3539,marykatherine,lynne,f,december 22 1991,tunisia,pale_violet_red,apples,mac,/bin/ksh,drop
mc9689,mellani,coyer,f,april 9 1994,ivory_coast,azure,blackberries,windows,/bin/ksh,insert
ec7696,emmori,cogley,f,november 3 1999,burkina_faso,lime_green,peaches,mac,/bin/csh,delete
kf6801,kalley,fowlkes,f,march 7 1995,tunisia,olive_drab,blackberries,mac,/bin/csh,update
cb6253,canaan,baratta,f,may 8 1999,malaysia,yellow_green,watermelon,mac,/bin/ksh,update
cn8927,chrislyn,najjar,f,march 20 1992,poland,dark_red,strawberries,mac,/bin/tcsh,create
vq1361,victoire,quayle,f,august 20 1997,great_britain,dark_blue,cantaloupe,windows,/bin/ksh,select
ab6761,amyriah,beckstead,f,april 25 1987,romania,medium_slate_blue,raspberries,windows,/bin/csh,insert
fm8577,fynnley,mckie,f,july 26 1990,czech_republic,turquoise,peaches,mac,/bin/tcsh,select
vr5524,vena,reade,f,march 15 1990,cyprus,web_maroon,mangoes,mac,/bin/csh,execute
kk1077,kiyanna,kalmbach,f,july 9 1989,morocco,turquoise,cherries,windows,/bin/csh,select
mt5758,maryanne,toal,f,may 17 1994,cuba,olive_drab,cherries,windows,/bin/ksh,insert
lh3484,lia,hitchings,f,december 13 1998,south_africa,lemon_chiffon,grapes,windows,/bin/bash,execute
eg8550,emmalyn,gartner,f,may 16 1998,uganda,blue_violet,raspberries,windows,/bin/bash,select
as1352,amiya,schlecht,f,september 16 1998,germany,green,avocados,windows,/bin/csh,drop
gp2545,genysis,peach,f,march 17 1987,georgia,pale_green,watermelon,windows,/bin/tcsh,update
ed7949,ember,dibble,f,march 5 1991,bulgaria,light_green,cherries,windows,/bin/csh,create
mc9089,marwa,cermak,f,april 21 1998,morocco,thistle,cantaloupe,mac,/bin/ksh,insert
hc4749,hazleigh,crowder,f,february 10 1991,peru,bisque,oranges,mac,/bin/csh,delete
ic9003,ivanna,cockburn,f,april 1 1996,norway,snow,avocados,windows,/bin/ksh,execute
zm7548,zikora,mohl,f,march 20 1989,bahrain,crimson,limes,windows,/bin/ksh,select
zc5225,zoriah,cefalu,f,january 20 1991,trinidad_and_tobago,cornflower_blue,strawberries,mac,/bin/ksh,insert
zo5426,zahira,ojeda,f,august 30 1994,colombia,deep_sky_blue,bananas,mac,/bin/tcsh,drop
bk5020,berklie,kleiman,f,january 28 1989,hong_kong,gray,bananas,windows,/bin/csh,select
rb7453,rilynne,bainbridge,f,april 13 1995,ghana,olive_drab,pears,windows,/bin/ksh,execute
mj6867,makinsley,joshi,f,june 23 1997,new_zealand,dark_cyan,cherries,windows,/bin/ksh,select
zs2770,zeyla,stern,f,june 23 1993,qatar,pale_violet_red,peaches,mac,/bin/bash,delete
ac5978,aymar,chaplin,f,january 20 1992,estonia,dark_khaki,nectarines,mac,/bin/ksh,insert
sm4904,sheylin,methvin,f,april 20 1997,india,royal_blue,mangoes,mac,/bin/bash,delete
lm1032,laiken,messier,f,december 29 1995,north_korea,deep_sky_blue,oranges,mac,/bin/csh,update
ks5536,keylen,salaam,f,december 21 1995,san_marino,medium_slate_blue,pears,mac,/bin/ksh,drop
nw8417,nilsa,wenning,f,december 18 1991,ukraine,peach_puff,blackberries,mac,/bin/bash,update
nr7542,nyeelah,rump,f,september 17 1985,tunisia,light_yellow,bananas,windows,/bin/tcsh,execute
lb5209,lorynn,bracht,f,october 10 1990,germany,lawn_green,pears,windows,/bin/tcsh,create
bm3916,beth,muha,f,june 1 1985,puerto_rico,indigo,plums,mac,/bin/csh,update
tf8044,talaiyah,fall,f,december 4 1987,sao_tome_and_principe,floral_white,nectarines,windows,/bin/ksh,create
jw8125,jelissa,witty,f,december 6 1986,albania,white,plums,mac,/bin/tcsh,execute
zm3367,zeida,mescher,f,june 12 1989,egypt,lawn_green,watermelon,windows,/bin/bash,all
am7383,aja,mongeon,f,february 21 1991,kenya,turquoise,limes,mac,/bin/ksh,all
jf2169,justise,fair,f,october 2 1998,trinidad_and_tobago,navy_blue,plums,windows,/bin/ksh,delete
ag6537,aleesi,glorioso,f,october 28 1990,puerto_rico,pale_goldenrod,lemons,mac,/bin/bash,delete
ka9996,kaiyana,ayers,f,april 1 1992,nigeria,medium_orchid,cantaloupe,mac,/bin/tcsh,drop
ad8259,abagale,demmer,f,august 1 1992,poland,navajo_white,raspberries,windows,/bin/ksh,select
sh4365,shivanya,howle,f,july 11 1998,philippines,light_green,blueberries,mac,/bin/ksh,insert
ao7235,anvita,oum,f,october 3 1987,lithuania,medium_aquamarine,bananas,mac,/bin/ksh,delete
fh5045,fianna,hopping,f,july 21 1985,czech_republic,coral,watermelon,mac,/bin/csh,update
cw9982,cataleya,widner,f,january 14 1997,ethiopia,dark_magenta,mangoes,mac,/bin/tcsh,all
ac9399,ayverie,cogan,f,september 6 1991,burkina_faso,dark_orange,peaches,mac,/bin/ksh,all
kp1249,kaylonni,perkinson,f,august 5 1991,trinidad_and_tobago,ivory,grapes,mac,/bin/csh,insert
ar3062,amri,reiser,f,august 27 1996,norway,violet,nectarines,mac,/bin/tcsh,select
pd9380,poet,diamond,f,april 21 1996,belarus,blue_violet,oranges,mac,/bin/ksh,insert
tp9505,thai,palin,f,july 21 1998,australia,saddle_brown,cantaloupe,windows,/bin/tcsh,delete
bv8384,bellamae,vohra,f,march 23 1988,australia,magenta,peaches,windows,/bin/ksh,insert
ar6205,ailee,ridley,f,december 6 1994,singapore,mint_cream,pears,mac,/bin/ksh,delete
sm9063,synthia,maeda,f,june 9 1989,colombia,light_green,plums,windows,/bin/tcsh,create
cv9207,chi,victorian,f,april 10 1997,burkina_faso,azure,mangoes,windows,/bin/bash,all
al4659,azayliah,lalla,f,may 27 1985,croatia,wheat,blueberries,windows,/bin/ksh,create
er7949,ela,reading,f,august 28 1988,netherlands,aqua,pineapple,mac,/bin/csh,create
em8008,ezmeralda,marcotte,f,september 8 1994,new_zealand,turquoise,strawberries,windows,/bin/bash,insert
lv8324,laurence,vath,f,may 14 1990,rwanda,dodger_blue,oranges,windows,/bin/csh,delete
es2727,elysa,spiro,f,august 9 1989,bahamas,dark_blue,plums,mac,/bin/ksh,create
tn4086,tora,necessary,f,may 29 1998,switzerland,green,grapes,windows,/bin/csh,drop
ea9272,evelinn,alpers,f,august 15 1987,cyprus,dark_slate_gray,pears,windows,/bin/ksh,update
sl1013,shaden,lockaby,f,november 26 1989,ecuador,honeydew,pineapple,windows,/bin/bash,delete
av4676,ansleigh,villafuerte,f,january 7 1987,israel,dark_cyan,blueberries,mac,/bin/ksh,create
kg7388,kasiah,guernsey,f,june 8 1995,namibia,azure,limes,mac,/bin/csh,select
cw5550,celine,weeden,f,december 4 1991,azerbaijan,saddle_brown,blackberries,mac,/bin/ksh,delete
kb9569,kelsea,barcena,f,september 10 1994,germany,peru,pears,windows,/bin/csh,select
lv7268,laynee,vess,f,february 26 1999,moldova,lime,raspberries,windows,/bin/tcsh,drop
tl8021,taylour,lucio,f,september 20 1995,uzbekistan,wheat,strawberries,mac,/bin/ksh,execute
ds7380,deanna,sanders,f,march 10 1985,ukraine,gainsboro,watermelon,mac,/bin/bash,update
kp5265,kamani,petrick,f,september 13 1993,rwanda,orchid,pineapple,mac,/bin/bash,create
wp3130,winry,pauli,f,june 26 1992,tunisia,aqua,grapes,windows,/bin/ksh,all
ks5974,kehlanni,sylva,f,december 14 1989,colombia,light_salmon,peaches,windows,/bin/csh,insert
aa6480,amnah,adjei,f,december 15 1989,the_gambia,floral_white,avocados,windows,/bin/csh,drop
aj9758,ahmoni,jetter,f,november 13 1989,cuba,orchid,oranges,mac,/bin/tcsh,create
kt9159,kelis,thammavong,f,july 30 1992,liechtenstein,light_goldenrod,strawberries,mac,/bin/ksh,update
rs7046,renn,southard,f,october 13 1989,bosnia_and_herzegovina,crimson,raspberries,windows,/bin/bash,update
kt7151,kitty,thorp,f,november 3 1990,albania,sienna,cantaloupe,mac,/bin/bash,all
rt7828,racheal,tabb,f,march 12 1994,israel,aqua,avocados,mac,/bin/ksh,create
ag9728,amari,gilbreath,f,december 11 1997,san_marino,dark_blue,raspberries,mac,/bin/tcsh,insert
ka7047,kamile,abshire,f,march 5 1996,fiji,light_sea_green,strawberries,mac,/bin/ksh,all
yd3901,yana,day,f,january 28 1997,portugal,deep_pink,watermelon,windows,/bin/bash,insert
nd6976,november,dauria,f,march 25 1994,india,indian_red,pineapple,mac,/bin/csh,drop
lh9876,lealani,hodo,f,september 21 1997,uzbekistan,moccasin,avocados,mac,/bin/bash,execute
aw9543,analyssa,warnock,f,august 28 1995,ecuador,beige,apples,mac,/bin/csh,insert
yh6626,yulianna,heaberlin,f,october 10 1998,el_salvador,dodger_blue,pineapple,windows,/bin/tcsh,delete
ar1092,arlie,roser,f,april 6 1997,croatia,chartreuse,blueberries,mac,/bin/ksh,all
dp7280,diyaa,pastrana,f,january 29 1996,united_states,forest_green,limes,mac,/bin/ksh,execute
yc4721,yordanos,cozzolino,f,december 26 1992,serbia,wheat,blackberries,mac,/bin/tcsh,delete
cm9452,cedar,mires,f,march 9 1985,slovenia,medium_violet_red,grapes,windows,/bin/csh,select
mt2826,marialis,twitchell,f,may 15 1991,france,turquoise,grapes,windows,/bin/bash,create
cr7569,cleopatra,rempel,f,june 8 1993,botswana,turquoise,cantaloupe,mac,/bin/ksh,update
ed1210,elliani,defalco,f,march 25 1988,ivory_coast,medium_blue,grapes,windows,/bin/ksh,update
av3724,alesana,valvo,f,september 15 1990,canada,dark_turquoise,lemons,mac,/bin/tcsh,insert
tn4862,tyndall,najarro,f,march 8 1987,bosnia_and_herzegovina,steel_blue,lemons,windows,/bin/tcsh,drop
ac3739,aoi,chevere,f,april 30 1987,costa_rica,indigo,raspberries,windows,/bin/bash,create
dr7965,damyiah,ruffo,f,august 24 1996,el_salvador,powder_blue,limes,windows,/bin/ksh,insert
rc7690,rileyann,chica,f,november 8 1992,south_africa,aquamarine,mangoes,windows,/bin/csh,all
kr3532,kamaiyah,roquemore,f,march 3 1998,mexico,violet,peaches,mac,/bin/bash,update
dr7415,dariya,remache,f,july 26 1996,costa_rica,blue_violet,limes,windows,/bin/bash,insert
zk6691,zeinab,kozicki,f,may 10 1985,kazakhstan,lawn_green,cherries,windows,/bin/ksh,delete
cs6361,carlynn,scheffler,f,september 8 1994,tanzania,green,grapes,windows,/bin/ksh,create
fd5399,fletcher,diab,f,october 25 1993,sao_tome_and_principe,cyan,avocados,mac,/bin/tcsh,drop
cg7092,charisma,gillikin,f,november 1 1998,bahrain,lime_green,avocados,mac,/bin/ksh,drop
rh3341,riot,hong,f,december 8 1991,ivory_coast,navy_blue,nectarines,windows,/bin/csh,drop
ms7215,mykaela,sego,f,january 22 1990,grenada,peru,peaches,mac,/bin/bash,create
rr1633,rosalba,rimes,f,october 1 1993,ivory_coast,lime,limes,windows,/bin/tcsh,all
ep8033,ellarose,pearsall,f,october 1 1985,moldova,medium_violet_red,watermelon,windows,/bin/csh,create
kc6643,kember,cuellar,f,october 20 1993,india,dark_olive_green,cherries,windows,/bin/csh,select
dd7362,dayton,dana,f,july 6 1985,bosnia_and_herzegovina,light_sea_green,nectarines,windows,/bin/bash,insert
nm6497,natsumi,milewski,f,august 29 1998,canada,dark_magenta,limes,windows,/bin/tcsh,update
al7545,annalena,liz,f,july 29 1986,niger,powder_blue,oranges,windows,/bin/ksh,update
nh5947,natasha,hellman,f,december 7 1995,canada,steel_blue,mangoes,windows,/bin/csh,create
jf6632,jayelle,firman,f,october 21 1991,bulgaria,dark_salmon,watermelon,mac,/bin/tcsh,delete
bb1487,bobby,beidler,f,january 21 1998,north_korea,yellow_green,peaches,windows,/bin/tcsh,delete
oc6537,ola,chon,f,december 21 1993,angola,dark_olive_green,bananas,mac,/bin/bash,all
bv1262,bessie,villalva,f,july 12 1997,ireland,web_green,grapes,windows,/bin/csh,select
gz5723,garnet,zenon,f,may 12 1986,singapore,khaki,apples,mac,/bin/csh,insert
bl7601,brynli,lipps,f,november 22 1993,niger,aqua,pineapple,windows,/bin/tcsh,create
mp9736,majesty,panella,f,march 5 1997,liberia,rebecca_purple,limes,windows,/bin/ksh,insert
gr4335,gianny,raimondi,f,december 20 1993,vietnam,light_cyan,strawberries,mac,/bin/ksh,insert
cm2040,carine,meagher,f,september 13 1985,japan,sienna,raspberries,mac,/bin/bash,execute
af3494,amy,fei,f,march 18 1996,italy,light_cyan,lemons,mac,/bin/ksh,create
jb4658,jaylianis,babic,f,march 26 1987,greece,medium_purple,watermelon,windows,/bin/csh,insert
zl7779,zalaiyah,litt,f,july 23 1996,romania,magenta,nectarines,windows,/bin/tcsh,execute
pc8180,preston,constancio,f,august 20 1985,canada,medium_violet_red,strawberries,mac,/bin/bash,all
